video_id,publish_time,views
CP5Ro3oy-ec,2018-03-24T15:00:00.000Z,4839966
EU-eQpCqBXQ,2018-03-24T18:10:23.000Z,3217326
hDEc4ImIVHk,2018-03-24T19:16:38.000Z,901346
SONGEiVMygg,2018-03-25T10:49:56.000Z,2879114
APASP1YKH60,2018-03-25T15:00:00.000Z,226592
vGTTSdrV37U,2018-03-25T01:22:15.000Z,724593
iz4bGGhf9Xc,2018-03-24T20:07:11.000Z,1177971
w77zPAtVTuI,2018-03-07T15:53:12.000Z,1676696
vDtyaRoonx4,2018-03-23T22:00:02.000Z,8464581
Gl_uGsdG4Do,2018-03-25T14:00:01.000Z,546435
MsPOzYbEUqo,2018-03-24T16:46:26.000Z,799878
7Tivcf-zIOU,2018-03-24T17:09:10.000Z,432283
EjW7WzozgI0,2018-03-24T00:00:02.000Z,2427398
_rBaHuQi9gQ,2018-03-25T01:22:00.000Z,451772
MIQKlHSD89E,2018-03-23T21:00:01.000Z,3909702
9WFf9XY5rME,2018-03-23T19:00:00.000Z,1783174
3iUfzN4RAB8,2018-03-23T15:40:52.000Z,3692522
FwENtwtY0EI,2018-03-23T21:59:59.000Z,3242504
m1-rpd3S-48,2018-03-23T13:59:32.000Z,6086088
3nwwX-DEH1M,2018-03-23T20:00:00.000Z,1975742
oLrOtjfn1rw,2018-03-23T19:00:03.000Z,791365
OPdmg58S9ZM,2018-03-23T12:59:49.000Z,670565
eSHe32cEKqI,2018-03-23T18:02:08.000Z,509637
ZwoDYJWWXW0,2018-03-23T08:05:27.000Z,5044665
mhog9LEMCDY,2018-03-22T22:16:17.000Z,1327578
kD-_iyS95AQ,2018-03-23T04:08:32.000Z,5386126
ycy30LIbq4w,2018-03-23T04:30:01.000Z,11081076
G63TF6OMa_8,2018-03-23T06:00:01.000Z,1085889
Ii3Rr4-Pxow,2018-03-22T20:30:23.000Z,2248161
p-bGJ6W1Im4,2018-03-23T03:23:28.000Z,813310
PFH046Fh3ps,2018-03-22T17:00:08.000Z,1520375
aNvRdg1lR7c,2018-03-23T04:00:10.000Z,3822935
Q9vZHbcx6cQ,2018-03-22T15:59:58.000Z,9037045
r8KvT9pZs7k,2018-03-23T15:00:04.000Z,758015
anDIlMVgNwk,2018-03-22T14:02:45.000Z,3248941
_fjfo256p6s,2018-03-22T15:48:42.000Z,462677
sKLREPyI-dY,2018-03-22T09:54:37.000Z,1190130
zwEn-ambXLw,2018-03-22T08:30:07.000Z,227543
KWDUojLbxn4,2018-03-22T06:47:08.000Z,992514
UmXbLTbi8Hg,2018-03-22T05:00:02.000Z,1224203
OZsYiWBgFOk,2018-03-21T18:50:14.000Z,5213926
UwbO_xb1-Xo,2018-03-21T18:42:04.000Z,1032088
c1npkEoEtos,2018-03-21T13:35:34.000Z,1989941
OcTw2b0Ho-8,2018-03-21T20:25:14.000Z,645727
54BVvP7zvDQ,2018-03-21T13:00:01.000Z,2073855
rwFfo61fVSY,2018-03-21T15:12:18.000Z,648043
mwgUesU1pz4,2018-03-21T12:59:54.000Z,948893
YML2DM0K8DQ,2018-03-21T04:00:01.000Z,884493
9x8JN8zDqis,2018-03-21T20:28:16.000Z,1040144
-R9F2_D76TE,2018-03-22T00:34:42.000Z,359141
PHLY4a5fTjU,2018-03-21T02:46:38.000Z,3371618
FhwktRDG_aQ,2018-03-20T12:28:59.000Z,3166689
Hu5FZYlCfc8,2018-03-21T13:18:12.000Z,400742
kjC1zmZo30U,2018-03-20T13:00:40.000Z,5212118
NC-TF0SPzzM,2018-03-20T09:00:04.000Z,1441446
dx9mF1KJr0s,2018-03-20T13:00:20.000Z,2579776
_IoOJu2_FKE,2018-03-20T12:59:54.000Z,1143775
dRfvXL-m7O8,2018-03-20T16:20:49.000Z,995018
5mar5AHglGI,2018-03-20T15:59:58.000Z,425328
4hrrK3rXrR0,2018-03-20T15:00:02.000Z,395698
nsZvmFUXkrI,2018-04-04T16:00:01.000Z,1618550
b1Vi4YGMGkk,2018-04-04T05:16:12.000Z,847112
CU8qwXYH83c,2018-04-04T10:00:01.000Z,738925
54z8jWNM0bE,2018-04-04T04:07:28.000Z,1891995
cN26ESa3IQk,2018-04-04T09:00:05.000Z,319297
t9QtXGirWf0,2018-04-03T15:00:04.000Z,2288833
57nZ7LaVAH0,2018-04-04T01:40:01.000Z,2933014
ZT0CCaKDxjg,2018-04-02T22:30:31.000Z,2047466
ut6UYwbt6Xk,2018-04-03T17:00:09.000Z,1674924
#NAME?,2018-04-03T13:00:39.000Z,1542228
J6R0X6NTnSw,2018-04-03T16:00:01.000Z,1121014
HtLbE_SIuxg,2018-04-03T14:00:01.000Z,487716
S8e1yxXiODQ,2018-04-02T14:00:03.000Z,2127187
GBTV5ekQwWw,2018-04-03T01:29:39.000Z,4114697
k5wc9V7ggVg,2018-04-02T16:59:58.000Z,592097
DKPCBAlDw2A,2018-04-02T14:00:04.000Z,4580658
kbaMeEcdDfM,2018-04-03T03:56:44.000Z,658741
hZr1u-zzejU,2018-04-02T21:00:04.000Z,743976
ACHZrvF6mTA,2018-04-02T16:00:12.000Z,628619
DV1OqgHb3jc,2018-04-01T20:01:49.000Z,4841501
BPQHG-LevZM,2018-04-02T21:01:37.000Z,872481
p-BA2c8T8vc,2018-04-02T10:00:45.000Z,794843
xDsMX18qSfE,2018-04-02T13:13:17.000Z,340395
YvEGAcgpwqQ,2018-04-02T17:00:10.000Z,397742
yleuZbY8rKk,2018-04-02T03:04:10.000Z,319773
Jqh-XJovVJg,2018-04-02T17:30:00.000Z,610071
ZANqw73F9Pw,2018-04-02T00:19:28.000Z,1003519
6Rl7fQQRmtg,2018-04-01T22:00:01.000Z,1638286
42FRgdjveGU,2018-04-01T14:58:48.000Z,1852116
eMkZ8GEVgUw,2018-04-01T17:55:19.000Z,1809000
bc5BnTYRgx8,2018-04-01T15:00:44.000Z,4489200
tIYJcjhINqA,2018-04-01T22:26:12.000Z,658351
osBrGeRCVqY,2018-04-02T15:29:17.000Z,439956
gNXoxfeyzmI,2018-04-01T19:09:39.000Z,1104259
SpdgahDp2Wg,2018-04-02T12:00:02.000Z,339942
zPJl2e38S4g,2018-03-31T23:19:10.000Z,575459
JDmse8M-3-Y,2018-04-01T17:00:03.000Z,3448518
OYcv406J_J4,2018-04-01T04:13:27.000Z,585748
aFMUPcuSsJs,2018-03-28T11:09:47.000Z,3086756
Me8jYR9Q0kw,2018-03-31T18:00:59.000Z,1334445
XkGTE4WMMko,2018-04-01T14:00:03.000Z,489004
CV3SaepBEYI,2018-04-01T16:00:01.000Z,1067802
vbaDqD_eBug,2018-04-02T05:18:27.000Z,463168
zTY7dvFJbXY,2018-04-01T16:16:31.000Z,430469
J15vfXqnwWw,2018-03-31T20:49:56.000Z,4617607
SSM4cT0chPU,2018-03-31T18:26:31.000Z,416968
ET6XGZqOyjY,2018-03-31T17:08:41.000Z,1779734
894X4nV9Mys,2018-04-01T14:29:39.000Z,922017
3lgcBZdMZxM,2018-03-31T13:00:02.000Z,509816
CUNq2_VjRn4,2018-03-30T18:21:43.000Z,6584213
v_8TF4nv88s,2018-03-31T16:42:52.000Z,714124
lRlVPAeZTzc,2018-03-31T13:00:08.000Z,276989
JZ6cvJVULp4,2018-03-31T21:00:01.000Z,222935
rsEne1ZiQrk,2018-03-30T03:07:19.000Z,15139338
jlmNwjdYVnk,2018-03-26T18:24:47.000Z,900652
s0Uxzh1E94U,2018-03-28T12:00:12.000Z,1808781
bNcj9iR956M,2018-03-30T18:20:58.000Z,1299947
xXf2ct7C2fQ,2018-03-30T15:08:51.000Z,981293
CeCgsmTjHjk,2018-03-30T19:01:02.000Z,4111334
l9jZFwwZQJs,2018-03-30T17:30:01.000Z,3355109
dc89yyOS0Z8,2018-03-30T00:30:02.000Z,8370988
tG-IGNvfrg8,2018-03-30T05:02:06.000Z,2708391
#NAME?,2018-03-30T11:00:00.000Z,797143
ZcCp7488puc,2018-03-30T14:00:03.000Z,1740025
VaGcPRMY5UM,2018-03-30T04:00:02.000Z,3246810
RF-Mqs2qC-M,2018-03-29T12:00:59.000Z,8660721
CiFnp-oKZQc,2018-03-30T07:35:00.000Z,779180
RiGFGXd9Xvs,2018-03-30T18:27:40.000Z,1853353
g-F3A9n9BLg,2018-03-30T06:12:17.000Z,1443385
BPmAxzEJpWA,2018-03-31T07:00:01.000Z,512440
Ml9v3wHLuWI,2018-03-29T18:10:37.000Z,7907382
sjVqDg32_8s,2018-03-29T14:59:40.000Z,8492072
T8lWjQRhQXY,2018-03-29T23:00:01.000Z,2629447
3BNg4fDJC8A,2018-03-29T16:01:01.000Z,3232802
j1f04Jg7IaA,2018-03-29T22:12:27.000Z,543908
pwYa2LyCans,2018-03-29T19:52:35.000Z,419192
b7zWwo9dbiU,2018-03-29T20:14:02.000Z,1072083
4Mayo-iUQDk,2018-03-30T21:10:17.000Z,879192
UYDAgS2Mr6M,2018-03-29T21:00:03.000Z,380458
tl4I1b6cHKc,2018-03-29T20:33:45.000Z,840375
VYmfEx3taAM,2018-03-30T00:39:41.000Z,782299
6_DgXvcfhYg,2018-03-30T04:29:14.000Z,385814
VlOq_4lmpzE,2018-03-29T16:01:01.000Z,343019
JRocY48P0qA,2018-03-29T15:55:16.000Z,1451932
I2sRc3j7IU0,2018-03-29T14:00:29.000Z,1533796
_pxQcHAMi1E,2018-03-29T13:00:06.000Z,496481
BWp5WAFGV60,2018-03-29T13:00:01.000Z,721921
YHdOh90kGHQ,2018-03-29T16:00:02.000Z,922761
anjMMdSuFuE,2018-03-27T22:01:53.000Z,655944
d2TrEsA3nzg,2018-03-30T04:00:02.000Z,256117
DAi3GgwhDR0,2018-03-28T23:55:56.000Z,1054883
o-BODsf2T68,2018-03-29T04:00:01.000Z,1433854
LDS8SeO6hyg,2018-03-29T15:44:44.000Z,387097
dKoIPuifJvE,2018-03-28T17:18:31.000Z,8928843
HxuHo62reRw,2018-03-28T19:00:37.000Z,1459973
5hpuoMilm_4,2018-03-29T12:00:59.000Z,1610002
D5bEwcJ8eCI,2018-03-29T14:30:00.000Z,322951
dVQ6rwaZ648,2018-03-29T15:00:04.000Z,609614
GskBiFLSayg,2018-03-29T09:28:11.000Z,1395952
tN8o_E_f9FQ,2018-03-28T13:00:07.000Z,3749838
kxkrdLI6e6M,2018-03-28T22:19:29.000Z,572314
rYcnh7hXOjE,2018-03-28T12:31:56.000Z,770670
8EiDiriAmfk,2018-03-28T01:00:53.000Z,1449022
km5FAAQLUT8,2018-03-28T23:44:41.000Z,266543
uLdNG_axPpg,2018-03-28T19:39:59.000Z,81337
GeF_5qo00Uw,2018-03-27T15:35:00.000Z,1669038
2WHcBwq2wHc,2018-03-28T10:57:56.000Z,3729517
yMf3dvNzXbU,2018-03-27T22:00:02.000Z,495662
pfM1F0fBTo8,2018-03-27T16:00:04.000Z,1723925
rrwd2_UkmNw,2018-03-27T17:00:08.000Z,783603
YZ1UN5gvLjQ,2018-03-27T19:00:07.000Z,2684011
L_SyKf-ETlY,2018-03-27T22:54:28.000Z,1059518
S9KxqRUcnCU,2018-03-26T22:01:01.000Z,21667619
R_O5x0LNksM,2018-03-27T01:59:56.000Z,1858175
X4Ul5vTJ-uk,2018-03-27T16:47:21.000Z,237634
OGPsw2f_HQk,2018-03-27T16:02:02.000Z,1032424
z5JQMBcVFns,2018-03-28T14:14:46.000Z,167005
EhSXsTSNDyo,2018-03-27T13:00:01.000Z,4059127
WOAvDQNNaCA,2018-03-29T04:00:02.000Z,264407
bEWLOo12UAU,2018-03-27T20:00:10.000Z,261657
2J6bJnwr1rw,2018-03-26T19:50:51.000Z,1149317
sK2RoVVxQsA,2018-03-27T17:29:02.000Z,591220
qtW9ornyPIQ,2018-03-27T17:00:12.000Z,827036
8dHNmfLJeR8,2018-03-27T16:00:29.000Z,169678
CH3aAnw7XeU,2018-03-27T16:43:10.000Z,654587
oZYryYLYIsM,2018-03-27T18:49:56.000Z,250706
zO0dIgvpmfw,2018-03-27T16:00:27.000Z,574615
OTEIbWy8AvY,2018-03-27T14:30:03.000Z,236942
EWf7P3okX9s,2018-03-26T18:00:01.000Z,1390492
nzNGEB1BQuM,2018-03-26T17:00:07.000Z,861023
jHZTzXteoU8,2018-03-26T17:30:01.000Z,644800
PrNRtC3XfWk,2018-03-27T15:48:34.000Z,217305
RHpnWg6tdaw,2018-03-27T16:00:27.000Z,806505
xfdUIY8rEmA,2018-03-26T16:00:05.000Z,988810
J0epg1oHGbM,2018-03-26T11:57:02.000Z,2874816
uSTNyHkde08,2018-03-26T15:04:03.000Z,629202
UOHURuAf5iY,2018-03-27T11:00:04.000Z,230154
s9ZQ6VuoN1c,2018-03-26T15:00:10.000Z,1139144
DRfniGCgW0I,2018-03-26T20:42:26.000Z,326272
mLuzmXLORSg,2018-03-26T18:48:47.000Z,259654
VVMCz04CmlA,2018-03-25T17:00:30.000Z,5801360
u6unJQownW4,2018-03-26T08:59:44.000Z,17869609
b8GGWHGkx3Y,2018-03-25T18:32:38.000Z,549804
9TCdWhmtxCk,2018-03-26T13:02:30.000Z,344319
BcruuWQ2_9Q,2018-03-26T04:41:12.000Z,470535
AsTdC2RToIA,2018-03-25T16:00:01.000Z,2325254
cpxwX6KvWbQ,2018-03-26T08:59:50.000Z,788643
ZrP0Mqj9U_c,2018-03-26T15:00:02.000Z,187797
CP5Ro3oy-ec,2018-03-24T15:00:00.000Z,4924192
EU-eQpCqBXQ,2018-03-24T18:10:23.000Z,3246193
hDEc4ImIVHk,2018-03-24T19:16:38.000Z,903996
APASP1YKH60,2018-03-25T15:00:00.000Z,248799
SONGEiVMygg,2018-03-25T10:49:56.000Z,2916716
vGTTSdrV37U,2018-03-25T01:22:15.000Z,735035
iz4bGGhf9Xc,2018-03-24T20:07:11.000Z,1186917
w77zPAtVTuI,2018-03-07T15:53:12.000Z,1696483
vDtyaRoonx4,2018-03-23T22:00:02.000Z,8554531
Gl_uGsdG4Do,2018-03-25T14:00:01.000Z,553400
7Tivcf-zIOU,2018-03-24T17:09:10.000Z,434970
EjW7WzozgI0,2018-03-24T00:00:02.000Z,2618295
_rBaHuQi9gQ,2018-03-25T01:22:00.000Z,456814
MIQKlHSD89E,2018-03-23T21:00:01.000Z,4016922
9WFf9XY5rME,2018-03-23T19:00:00.000Z,1816454
3iUfzN4RAB8,2018-03-23T15:40:52.000Z,3701290
FwENtwtY0EI,2018-03-23T21:59:59.000Z,3269142
m1-rpd3S-48,2018-03-23T13:59:32.000Z,6333861
3nwwX-DEH1M,2018-03-23T20:00:00.000Z,1987869
oLrOtjfn1rw,2018-03-23T19:00:03.000Z,811263
ZwoDYJWWXW0,2018-03-23T08:05:27.000Z,5296147
eSHe32cEKqI,2018-03-23T18:02:08.000Z,514996
mhog9LEMCDY,2018-03-22T22:16:17.000Z,1404410
ycy30LIbq4w,2018-03-23T04:30:01.000Z,11782297
G63TF6OMa_8,2018-03-23T06:00:01.000Z,1127858
Ii3Rr4-Pxow,2018-03-22T20:30:23.000Z,2262703
aNvRdg1lR7c,2018-03-23T04:00:10.000Z,3835362
Q9vZHbcx6cQ,2018-03-22T15:59:58.000Z,9690503
PFH046Fh3ps,2018-03-22T17:00:08.000Z,1565725
_fjfo256p6s,2018-03-22T15:48:42.000Z,497978
r8KvT9pZs7k,2018-03-23T15:00:04.000Z,788136
anDIlMVgNwk,2018-03-22T14:02:45.000Z,3260907
sKLREPyI-dY,2018-03-22T09:54:37.000Z,1217471
zwEn-ambXLw,2018-03-22T08:30:07.000Z,234917
KWDUojLbxn4,2018-03-22T06:47:08.000Z,995721
UmXbLTbi8Hg,2018-03-22T05:00:02.000Z,1231704
OZsYiWBgFOk,2018-03-21T18:50:14.000Z,5222436
UwbO_xb1-Xo,2018-03-21T18:42:04.000Z,1040664
c1npkEoEtos,2018-03-21T13:35:34.000Z,2015939
OcTw2b0Ho-8,2018-03-21T20:25:14.000Z,657103
54BVvP7zvDQ,2018-03-21T13:00:01.000Z,2096929
rwFfo61fVSY,2018-03-21T15:12:18.000Z,651594
mwgUesU1pz4,2018-03-21T12:59:54.000Z,954635
YML2DM0K8DQ,2018-03-21T04:00:01.000Z,930867
9x8JN8zDqis,2018-03-21T20:28:16.000Z,1045168
FhwktRDG_aQ,2018-03-20T12:28:59.000Z,3174393
Hu5FZYlCfc8,2018-03-21T13:18:12.000Z,402706
kjC1zmZo30U,2018-03-20T13:00:40.000Z,5224737
dx9mF1KJr0s,2018-03-20T13:00:20.000Z,2676610
dRfvXL-m7O8,2018-03-20T16:20:49.000Z,1005811
_IoOJu2_FKE,2018-03-20T12:59:54.000Z,1150554
5mar5AHglGI,2018-03-20T15:59:58.000Z,431137
cYxzLGk2NcY,2018-04-05T11:26:07.000Z,1354164
oNpzeIdOtlk,2018-04-04T23:00:08.000Z,989288
yN0O8UaTnRA,2018-04-05T09:00:03.000Z,1227084
#NAME?,2018-04-05T07:00:36.000Z,3358174
nsZvmFUXkrI,2018-04-04T16:00:01.000Z,3417610
Ky9aIxiGzfk,2018-04-04T21:50:03.000Z,632415
kX0vO4vlJuU,2018-04-05T15:00:05.000Z,7518332
HQiDKE85P3U,2018-04-04T18:48:42.000Z,1387393
Zo9rgbn0SMs,2018-04-05T16:00:08.000Z,170279
TLS837FaO4Y,2018-04-04T23:49:56.000Z,314759
ZCEgDAYzyRw,2018-04-04T18:03:26.000Z,1351193
b1Vi4YGMGkk,2018-04-04T05:16:12.000Z,1443592
CU8qwXYH83c,2018-04-04T10:00:01.000Z,1422393
Fxwe_i96ye8,2018-04-04T22:39:50.000Z,263033
kXeJFEN4tps,2018-04-04T17:18:02.000Z,534696
54z8jWNM0bE,2018-04-04T04:07:28.000Z,2635367
Ev23TV62k08,2018-04-04T16:00:02.000Z,719145
bI31WqFDxNs,2018-04-04T01:44:40.000Z,1104423
57nZ7LaVAH0,2018-04-04T01:40:01.000Z,3318114
WbQUT3vNUtE,2018-04-05T00:36:38.000Z,161050
4Qs8herYTqY,2018-04-04T00:27:14.000Z,246687
ZT0CCaKDxjg,2018-04-02T22:30:31.000Z,2380984
ut6UYwbt6Xk,2018-04-03T17:00:09.000Z,1945382
MKc22HuE_94,2018-04-04T13:00:17.000Z,577033
d1D1SJ-KqaQ,2018-04-04T09:00:04.000Z,4443529
1C9STKF0Lv4,2018-04-03T20:58:46.000Z,2248120
J6R0X6NTnSw,2018-04-03T16:00:01.000Z,1685986
nWzHaRM8jeo,2018-04-03T13:00:08.000Z,410371
HtLbE_SIuxg,2018-04-03T14:00:01.000Z,553821
S8e1yxXiODQ,2018-04-02T14:00:03.000Z,2327210
GBTV5ekQwWw,2018-04-03T01:29:39.000Z,4303930
k5wc9V7ggVg,2018-04-02T16:59:58.000Z,661671
DKPCBAlDw2A,2018-04-02T14:00:04.000Z,5524232
ACHZrvF6mTA,2018-04-02T16:00:12.000Z,691470
hZr1u-zzejU,2018-04-02T21:00:04.000Z,875613
kbaMeEcdDfM,2018-04-03T03:56:44.000Z,699723
DV1OqgHb3jc,2018-04-01T20:01:49.000Z,5090064
BPQHG-LevZM,2018-04-02T21:01:37.000Z,901740
YvEGAcgpwqQ,2018-04-02T17:00:10.000Z,447738
xDsMX18qSfE,2018-04-02T13:13:17.000Z,361599
p-BA2c8T8vc,2018-04-02T10:00:45.000Z,834299
Jqh-XJovVJg,2018-04-02T17:30:00.000Z,656238
yleuZbY8rKk,2018-04-02T03:04:10.000Z,345285
ZANqw73F9Pw,2018-04-02T00:19:28.000Z,1103668
6Rl7fQQRmtg,2018-04-01T22:00:01.000Z,1822824
eMkZ8GEVgUw,2018-04-01T17:55:19.000Z,2057636
42FRgdjveGU,2018-04-01T14:58:48.000Z,1916579
bc5BnTYRgx8,2018-04-01T15:00:44.000Z,4668917
tIYJcjhINqA,2018-04-01T22:26:12.000Z,690815
gNXoxfeyzmI,2018-04-01T19:09:39.000Z,1136757
zPJl2e38S4g,2018-03-31T23:19:10.000Z,834212
SpdgahDp2Wg,2018-04-02T12:00:02.000Z,365146
JDmse8M-3-Y,2018-04-01T17:00:03.000Z,3590605
O8pMkVg0O20,2018-04-02T21:15:03.000Z,134856
OYcv406J_J4,2018-04-01T04:13:27.000Z,602082
aFMUPcuSsJs,2018-03-28T11:09:47.000Z,3102893
Me8jYR9Q0kw,2018-03-31T18:00:59.000Z,1388480
XkGTE4WMMko,2018-04-01T14:00:03.000Z,500706
vbaDqD_eBug,2018-04-02T05:18:27.000Z,477441
zTY7dvFJbXY,2018-04-01T16:16:31.000Z,482695
894X4nV9Mys,2018-04-01T14:29:39.000Z,1071732
SSM4cT0chPU,2018-03-31T18:26:31.000Z,433240
J15vfXqnwWw,2018-03-31T20:49:56.000Z,4777763
3lgcBZdMZxM,2018-03-31T13:00:02.000Z,524832
ET6XGZqOyjY,2018-03-31T17:08:41.000Z,1878208
CUNq2_VjRn4,2018-03-30T18:21:43.000Z,6939889
v_8TF4nv88s,2018-03-31T16:42:52.000Z,734211
lRlVPAeZTzc,2018-03-31T13:00:08.000Z,295161
jlmNwjdYVnk,2018-03-26T18:24:47.000Z,1128578
rsEne1ZiQrk,2018-03-30T03:07:19.000Z,16647988
JZ6cvJVULp4,2018-03-31T21:00:01.000Z,226154
bNcj9iR956M,2018-03-30T18:20:58.000Z,1330195
s0Uxzh1E94U,2018-03-28T12:00:12.000Z,1817044
xXf2ct7C2fQ,2018-03-30T15:08:51.000Z,1103929
CeCgsmTjHjk,2018-03-30T19:01:02.000Z,4249082
l9jZFwwZQJs,2018-03-30T17:30:01.000Z,3502534
dc89yyOS0Z8,2018-03-30T00:30:02.000Z,8888742
tG-IGNvfrg8,2018-03-30T05:02:06.000Z,2751664
ZcCp7488puc,2018-03-30T14:00:03.000Z,1884261
#NAME?,2018-03-30T11:00:00.000Z,819652
VaGcPRMY5UM,2018-03-30T04:00:02.000Z,3565190
CiFnp-oKZQc,2018-03-30T07:35:00.000Z,817630
RF-Mqs2qC-M,2018-03-29T12:00:59.000Z,9038366
BPmAxzEJpWA,2018-03-31T07:00:01.000Z,643525
RiGFGXd9Xvs,2018-03-30T18:27:40.000Z,1929714
g-F3A9n9BLg,2018-03-30T06:12:17.000Z,1503969
Ml9v3wHLuWI,2018-03-29T18:10:37.000Z,8114312
sjVqDg32_8s,2018-03-29T14:59:40.000Z,8556235
T8lWjQRhQXY,2018-03-29T23:00:01.000Z,2745826
3BNg4fDJC8A,2018-03-29T16:01:01.000Z,3354765
j1f04Jg7IaA,2018-03-29T22:12:27.000Z,558674
pwYa2LyCans,2018-03-29T19:52:35.000Z,428228
b7zWwo9dbiU,2018-03-29T20:14:02.000Z,1098522
UYDAgS2Mr6M,2018-03-29T21:00:03.000Z,394132
tl4I1b6cHKc,2018-03-29T20:33:45.000Z,849908
4Mayo-iUQDk,2018-03-30T21:10:17.000Z,882333
VYmfEx3taAM,2018-03-30T00:39:41.000Z,838330
6_DgXvcfhYg,2018-03-30T04:29:14.000Z,417321
VlOq_4lmpzE,2018-03-29T16:01:01.000Z,361131
JRocY48P0qA,2018-03-29T15:55:16.000Z,1472121
I2sRc3j7IU0,2018-03-29T14:00:29.000Z,1603708
_pxQcHAMi1E,2018-03-29T13:00:06.000Z,507334
BWp5WAFGV60,2018-03-29T13:00:01.000Z,735849
YHdOh90kGHQ,2018-03-29T16:00:02.000Z,940570
d2TrEsA3nzg,2018-03-30T04:00:02.000Z,275883
anjMMdSuFuE,2018-03-27T22:01:53.000Z,657048
DAi3GgwhDR0,2018-03-28T23:55:56.000Z,1069113
o-BODsf2T68,2018-03-29T04:00:01.000Z,1517684
LDS8SeO6hyg,2018-03-29T15:44:44.000Z,411122
dKoIPuifJvE,2018-03-28T17:18:31.000Z,8943787
HxuHo62reRw,2018-03-28T19:00:37.000Z,1487513
5hpuoMilm_4,2018-03-29T12:00:59.000Z,1638639
D5bEwcJ8eCI,2018-03-29T14:30:00.000Z,327153
dVQ6rwaZ648,2018-03-29T15:00:04.000Z,628423
GskBiFLSayg,2018-03-29T09:28:11.000Z,1397855
kxkrdLI6e6M,2018-03-28T22:19:29.000Z,583970
rYcnh7hXOjE,2018-03-28T12:31:56.000Z,781795
km5FAAQLUT8,2018-03-28T23:44:41.000Z,365294
GeF_5qo00Uw,2018-03-27T15:35:00.000Z,1706292
2WHcBwq2wHc,2018-03-28T10:57:56.000Z,3832069
pfM1F0fBTo8,2018-03-27T16:00:04.000Z,1797096
yMf3dvNzXbU,2018-03-27T22:00:02.000Z,509192
rrwd2_UkmNw,2018-03-27T17:00:08.000Z,793636
YZ1UN5gvLjQ,2018-03-27T19:00:07.000Z,2720630
L_SyKf-ETlY,2018-03-27T22:54:28.000Z,1077686
S9KxqRUcnCU,2018-03-26T22:01:01.000Z,21966117
R_O5x0LNksM,2018-03-27T01:59:56.000Z,1913293
X4Ul5vTJ-uk,2018-03-27T16:47:21.000Z,241227
OGPsw2f_HQk,2018-03-27T16:02:02.000Z,1099789
z5JQMBcVFns,2018-03-28T14:14:46.000Z,171899
EhSXsTSNDyo,2018-03-27T13:00:01.000Z,4315780
WOAvDQNNaCA,2018-03-29T04:00:02.000Z,298289
bEWLOo12UAU,2018-03-27T20:00:10.000Z,265836
2J6bJnwr1rw,2018-03-26T19:50:51.000Z,1165915
qtW9ornyPIQ,2018-03-27T17:00:12.000Z,839403
sK2RoVVxQsA,2018-03-27T17:29:02.000Z,592777
8dHNmfLJeR8,2018-03-27T16:00:29.000Z,176087
RHpnWg6tdaw,2018-03-27T16:00:27.000Z,844499
CH3aAnw7XeU,2018-03-27T16:43:10.000Z,656029
zO0dIgvpmfw,2018-03-27T16:00:27.000Z,587662
oZYryYLYIsM,2018-03-27T18:49:56.000Z,254979
OTEIbWy8AvY,2018-03-27T14:30:03.000Z,241545
EWf7P3okX9s,2018-03-26T18:00:01.000Z,1412697
nzNGEB1BQuM,2018-03-26T17:00:07.000Z,866787
jHZTzXteoU8,2018-03-26T17:30:01.000Z,649901
PrNRtC3XfWk,2018-03-27T15:48:34.000Z,220343
xfdUIY8rEmA,2018-03-26T16:00:05.000Z,992791
J0epg1oHGbM,2018-03-26T11:57:02.000Z,2918187
uSTNyHkde08,2018-03-26T15:04:03.000Z,639621
UOHURuAf5iY,2018-03-27T11:00:04.000Z,231999
s9ZQ6VuoN1c,2018-03-26T15:00:10.000Z,1151460
DRfniGCgW0I,2018-03-26T20:42:26.000Z,330881
mLuzmXLORSg,2018-03-26T18:48:47.000Z,260155
VVMCz04CmlA,2018-03-25T17:00:30.000Z,5860284
u6unJQownW4,2018-03-26T08:59:44.000Z,18102561
b8GGWHGkx3Y,2018-03-25T18:32:38.000Z,553214
9TCdWhmtxCk,2018-03-26T13:02:30.000Z,348773
BcruuWQ2_9Q,2018-03-26T04:41:12.000Z,479727
AsTdC2RToIA,2018-03-25T16:00:01.000Z,2357295
cpxwX6KvWbQ,2018-03-26T08:59:50.000Z,806820
ZrP0Mqj9U_c,2018-03-26T15:00:02.000Z,189179
CP5Ro3oy-ec,2018-03-24T15:00:00.000Z,4962367
EU-eQpCqBXQ,2018-03-24T18:10:23.000Z,3266055
hDEc4ImIVHk,2018-03-24T19:16:38.000Z,905745
SONGEiVMygg,2018-03-25T10:49:56.000Z,2949852
APASP1YKH60,2018-03-25T15:00:00.000Z,268669
iz4bGGhf9Xc,2018-03-24T20:07:11.000Z,1197165
w77zPAtVTuI,2018-03-07T15:53:12.000Z,1714292
vDtyaRoonx4,2018-03-23T22:00:02.000Z,8638633
Gl_uGsdG4Do,2018-03-25T14:00:01.000Z,560109
EjW7WzozgI0,2018-03-24T00:00:02.000Z,2816585
7Tivcf-zIOU,2018-03-24T17:09:10.000Z,437294
_rBaHuQi9gQ,2018-03-25T01:22:00.000Z,460993
MIQKlHSD89E,2018-03-23T21:00:01.000Z,4112408
