video_id,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
hHaUQh6Gx-Q,33270,535,931,https://i.ytimg.com/vi/hHaUQh6Gx-Q/default.jpg,FALSE,FALSE,FALSE
xqj7XOv9mC8,1960,105,248,https://i.ytimg.com/vi/xqj7XOv9mC8/default.jpg,FALSE,FALSE,FALSE
dn4CKtiwxSA,8925,256,211,https://i.ytimg.com/vi/dn4CKtiwxSA/default.jpg,FALSE,FALSE,FALSE
NjMd89dggAk,23512,1017,831,https://i.ytimg.com/vi/NjMd89dggAk/default.jpg,FALSE,FALSE,FALSE
v0e9MS26QmA,22686,659,2241,https://i.ytimg.com/vi/v0e9MS26QmA/default.jpg,FALSE,FALSE,FALSE
4VDylTCCzOY,2365,404,471,https://i.ytimg.com/vi/4VDylTCCzOY/default.jpg,FALSE,FALSE,FALSE
Qcj15vHJTtk,64706,13863,8275,https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg,FALSE,FALSE,FALSE
EqeIRzY7hIU,26770,1557,2875,https://i.ytimg.com/vi/EqeIRzY7hIU/default.jpg,FALSE,FALSE,FALSE
Xr2rgT9uEnA,102045,2880,6487,https://i.ytimg.com/vi/Xr2rgT9uEnA/default.jpg,FALSE,FALSE,FALSE
s1yV1kTrVGA,3735,225,0,https://i.ytimg.com/vi/s1yV1kTrVGA/default.jpg,TRUE,FALSE,FALSE
e7sIvcYmuk0,12202,2174,2915,https://i.ytimg.com/vi/e7sIvcYmuk0/default.jpg,FALSE,FALSE,FALSE
zFPEOG1Yxvw,5127,745,2323,https://i.ytimg.com/vi/zFPEOG1Yxvw/default.jpg,FALSE,FALSE,FALSE
2in8XqiElwc,181363,9010,18333,https://i.ytimg.com/vi/2in8XqiElwc/default.jpg,FALSE,FALSE,FALSE
ZhEz1cvC1rc,117231,6054,50712,https://i.ytimg.com/vi/ZhEz1cvC1rc/default.jpg,FALSE,FALSE,FALSE
raJMFayG5UA,2769,445,675,https://i.ytimg.com/vi/raJMFayG5UA/default.jpg,FALSE,FALSE,FALSE
M79o2UejYKo,97054,2175,10124,https://i.ytimg.com/vi/M79o2UejYKo/default.jpg,FALSE,FALSE,FALSE
v7H_Or9Nr5I,255092,3984,13957,https://i.ytimg.com/vi/v7H_Or9Nr5I/default.jpg,FALSE,FALSE,FALSE
pwGbwYAfSmg,10374,150,604,https://i.ytimg.com/vi/pwGbwYAfSmg/default.jpg,FALSE,FALSE,FALSE
Ji_4dH_FXzw,2243,289,833,https://i.ytimg.com/vi/Ji_4dH_FXzw/default.jpg,FALSE,FALSE,FALSE
MEcc8e7WwXg,20230,2586,4231,https://i.ytimg.com/vi/MEcc8e7WwXg/default.jpg,FALSE,FALSE,FALSE
2-tzlBFotjA,124337,11809,6284,https://i.ytimg.com/vi/2-tzlBFotjA/default.jpg,FALSE,FALSE,FALSE
pKkf2KCc6xo,46805,3888,6174,https://i.ytimg.com/vi/pKkf2KCc6xo/default.jpg,FALSE,FALSE,FALSE
je_0dC12gOs,10086,176,653,https://i.ytimg.com/vi/je_0dC12gOs/default.jpg,FALSE,FALSE,FALSE
2v4-L4PkV9U,115805,4305,8250,https://i.ytimg.com/vi/2v4-L4PkV9U/default.jpg,FALSE,FALSE,FALSE
WBxwX1myxqc,8920,162,534,https://i.ytimg.com/vi/WBxwX1myxqc/default.jpg,FALSE,FALSE,FALSE
n_W54baizX8,581378,38243,36509,https://i.ytimg.com/vi/n_W54baizX8/default.jpg,FALSE,FALSE,FALSE
pcJo0tIWybY,201011,3815,14690,https://i.ytimg.com/vi/pcJo0tIWybY/default.jpg,FALSE,FALSE,FALSE
HorugBalutw,20154,423,2483,https://i.ytimg.com/vi/HorugBalutw/default.jpg,FALSE,FALSE,FALSE
7C2z4GqqS5E,5595203,205565,1225326,https://i.ytimg.com/vi/7C2z4GqqS5E/default.jpg,FALSE,FALSE,FALSE
pTysrwci0pU,312397,3080,29015,https://i.ytimg.com/vi/pTysrwci0pU/default.jpg,FALSE,FALSE,FALSE
7UoP9ABJXGE,31383,928,621,https://i.ytimg.com/vi/7UoP9ABJXGE/default.jpg,FALSE,FALSE,FALSE
ju_inUnrLc4,614676,13443,49196,https://i.ytimg.com/vi/ju_inUnrLc4/default.jpg,FALSE,FALSE,FALSE
BZt0qjTWNhw,34575,1227,2352,https://i.ytimg.com/vi/BZt0qjTWNhw/default.jpg,FALSE,FALSE,FALSE
1PhPYr_9zRY,611356,3653,58554,https://i.ytimg.com/vi/1PhPYr_9zRY/default.jpg,FALSE,FALSE,FALSE
1h7KV2sjUWY,57269,360,3778,https://i.ytimg.com/vi/1h7KV2sjUWY/default.jpg,FALSE,FALSE,FALSE
D6Oy4LfoqsU,45849,1013,3810,https://i.ytimg.com/vi/D6Oy4LfoqsU/default.jpg,FALSE,FALSE,FALSE
ooyjaVdt-jA,346030,206198,140470,https://i.ytimg.com/vi/ooyjaVdt-jA/default.jpg,FALSE,FALSE,FALSE
LzuDyq0-1LM,8246,662,761,https://i.ytimg.com/vi/LzuDyq0-1LM/default.jpg,FALSE,FALSE,FALSE
6SuMbFuKDf8,396826,16015,39035,https://i.ytimg.com/vi/6SuMbFuKDf8/default.jpg,FALSE,FALSE,FALSE
yDiXQl7grPQ,564046,33508,180469,https://i.ytimg.com/vi/yDiXQl7grPQ/default.jpg,FALSE,FALSE,FALSE
KObL442PWhQ,34709,588,2526,https://i.ytimg.com/vi/KObL442PWhQ/default.jpg,FALSE,FALSE,FALSE
z6A2LHGx8_A,57495,1159,3008,https://i.ytimg.com/vi/z6A2LHGx8_A/default.jpg,FALSE,FALSE,FALSE
H7gh2fmdjCU,133606,1488,4460,https://i.ytimg.com/vi/H7gh2fmdjCU/default.jpg,FALSE,FALSE,FALSE
TjXQzRWmb_I,54636,1704,6309,https://i.ytimg.com/vi/TjXQzRWmb_I/default.jpg,FALSE,FALSE,FALSE
SbjnIK6VEjc,11933,2016,8029,https://i.ytimg.com/vi/SbjnIK6VEjc/default.jpg,FALSE,FALSE,FALSE
#NAME?,330924,1801,48776,https://i.ytimg.com/vi/-kTWIm7m4Uw/default.jpg,FALSE,FALSE,FALSE
XiHiW4N7-bo,170269,5343,12663,https://i.ytimg.com/vi/XiHiW4N7-bo/default.jpg,FALSE,FALSE,FALSE
zLuhCfBqf5U,33834,499,2194,https://i.ytimg.com/vi/zLuhCfBqf5U/default.jpg,FALSE,FALSE,FALSE
Q5KmA3Xbmqo,319195,5185,43012,https://i.ytimg.com/vi/Q5KmA3Xbmqo/default.jpg,FALSE,FALSE,FALSE
6S9c5nnDd_s,338251,6702,19495,https://i.ytimg.com/vi/6S9c5nnDd_s/default.jpg,FALSE,FALSE,FALSE
AkCLxl3MzNA,54313,1001,9199,https://i.ytimg.com/vi/AkCLxl3MzNA/default.jpg,FALSE,FALSE,FALSE
5PR3Hn6cQ60,37624,1087,2727,https://i.ytimg.com/vi/5PR3Hn6cQ60/default.jpg,FALSE,FALSE,FALSE
MBR2kxt7RK8,114913,4587,7233,https://i.ytimg.com/vi/MBR2kxt7RK8/default.jpg,FALSE,FALSE,FALSE
4_aR3HqFrr0,5524,422,725,https://i.ytimg.com/vi/4_aR3HqFrr0/default.jpg,FALSE,FALSE,FALSE
pFc6I0rgmgY,35413,3157,7135,https://i.ytimg.com/vi/pFc6I0rgmgY/default.jpg,FALSE,FALSE,FALSE
t4pRQ0jn23Q,114097,5621,14021,https://i.ytimg.com/vi/t4pRQ0jn23Q/default.jpg,FALSE,FALSE,FALSE
7DbslbKsQSk,46886,836,4782,https://i.ytimg.com/vi/7DbslbKsQSk/default.jpg,FALSE,FALSE,FALSE
QBL8IRJ5yHU,303544,13361,52421,https://i.ytimg.com/vi/QBL8IRJ5yHU/default.jpg,FALSE,FALSE,FALSE
6fyE0B430Rc,18619,296,1536,https://i.ytimg.com/vi/6fyE0B430Rc/default.jpg,FALSE,FALSE,FALSE
MAjY8mCTXWk,132009,9552,14789,https://i.ytimg.com/vi/MAjY8mCTXWk/default.jpg,FALSE,FALSE,FALSE
8XBLuU_4Qgo,22049,1067,4045,https://i.ytimg.com/vi/8XBLuU_4Qgo/default.jpg,FALSE,FALSE,FALSE
1purAy2MsOc,95686,790,27016,https://i.ytimg.com/vi/1purAy2MsOc/default.jpg,FALSE,FALSE,FALSE
h3umdwK-oPs,59194,213,1637,https://i.ytimg.com/vi/h3umdwK-oPs/default.jpg,FALSE,FALSE,FALSE
um-1fAVU1OQ,83158,10804,7834,https://i.ytimg.com/vi/um-1fAVU1OQ/default.jpg,FALSE,FALSE,FALSE
j4KvrAUjn6c,146110,19887,23701,https://i.ytimg.com/vi/j4KvrAUjn6c/default.jpg,FALSE,FALSE,FALSE
NBSAQenU2Bk,25158,172,755,https://i.ytimg.com/vi/NBSAQenU2Bk/default.jpg,FALSE,FALSE,FALSE
r-3iathMo7o,135614,10402,16529,https://i.ytimg.com/vi/r-3iathMo7o/default.jpg,FALSE,FALSE,FALSE
4oqvNR1o3Zo,29809,4625,3606,https://i.ytimg.com/vi/4oqvNR1o3Zo/default.jpg,FALSE,FALSE,FALSE
Xpv-sEKl1B4,73046,3279,8924,https://i.ytimg.com/vi/Xpv-sEKl1B4/default.jpg,FALSE,FALSE,FALSE
96oKlWv5wSo,14823,510,1741,https://i.ytimg.com/vi/96oKlWv5wSo/default.jpg,FALSE,FALSE,FALSE
hiBPUpCJ7MQ,52570,527,2115,https://i.ytimg.com/vi/hiBPUpCJ7MQ/default.jpg,FALSE,FALSE,FALSE
YI3tsmFsrOg,235915,2054,22504,https://i.ytimg.com/vi/YI3tsmFsrOg/default.jpg,FALSE,FALSE,FALSE
BspHjvU11y4,47232,1084,2473,https://i.ytimg.com/vi/BspHjvU11y4/default.jpg,FALSE,FALSE,FALSE
nRc0kmOYgzQ,43942,1944,5568,https://i.ytimg.com/vi/nRc0kmOYgzQ/default.jpg,FALSE,FALSE,FALSE
UfKmSfgFxi8,538201,15643,26554,https://i.ytimg.com/vi/UfKmSfgFxi8/default.jpg,FALSE,FALSE,FALSE
mdWcaWBxxcY,320760,34132,28151,https://i.ytimg.com/vi/mdWcaWBxxcY/default.jpg,FALSE,FALSE,FALSE
OXVm3fhYsEo,114636,6954,14074,https://i.ytimg.com/vi/OXVm3fhYsEo/default.jpg,FALSE,FALSE,FALSE
iILJvqrAQ_w,116469,2513,5501,https://i.ytimg.com/vi/iILJvqrAQ_w/default.jpg,FALSE,FALSE,FALSE
ulNswX3If6U,817504,15348,38424,https://i.ytimg.com/vi/ulNswX3If6U/default.jpg,FALSE,FALSE,FALSE
CPjWgk0UXps,33234,1608,1395,https://i.ytimg.com/vi/CPjWgk0UXps/default.jpg,FALSE,FALSE,FALSE
vjSohj-Iclc,85156,3063,13217,https://i.ytimg.com/vi/vjSohj-Iclc/default.jpg,FALSE,FALSE,FALSE
2PH7dK6SLC8,74217,1501,5444,https://i.ytimg.com/vi/2PH7dK6SLC8/default.jpg,FALSE,FALSE,FALSE
tjA7nAHOAww,405125,6190,13320,https://i.ytimg.com/vi/tjA7nAHOAww/default.jpg,FALSE,FALSE,FALSE
oSEeK9yDNQI,267384,23969,20335,https://i.ytimg.com/vi/oSEeK9yDNQI/default.jpg,FALSE,FALSE,FALSE
0zZ0Y_UZRBw,156290,2143,12131,https://i.ytimg.com/vi/0zZ0Y_UZRBw/default.jpg,FALSE,FALSE,FALSE
nNZrc_XvF30,40434,2392,2284,https://i.ytimg.com/vi/nNZrc_XvF30/default.jpg,FALSE,FALSE,FALSE
8h--kFui1JA,340361,8724,12041,https://i.ytimg.com/vi/8h--kFui1JA/default.jpg,FALSE,FALSE,FALSE
V6ElE2xs48c,22324,606,1642,https://i.ytimg.com/vi/V6ElE2xs48c/default.jpg,FALSE,FALSE,FALSE
WIV3xNz8NoM,31809,979,6710,https://i.ytimg.com/vi/WIV3xNz8NoM/default.jpg,FALSE,FALSE,FALSE
4LlQwTgB5Rc,5411,191,441,https://i.ytimg.com/vi/4LlQwTgB5Rc/default.jpg,FALSE,FALSE,FALSE
beb8zCGMsbI,62021,952,872,https://i.ytimg.com/vi/beb8zCGMsbI/default.jpg,FALSE,FALSE,FALSE
QDk-xa1oBXw,8493,179,1638,https://i.ytimg.com/vi/QDk-xa1oBXw/default.jpg,FALSE,FALSE,FALSE
c0bsKc4tiuY,60103,1858,2689,https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg,FALSE,FALSE,FALSE
l884wKofd54,233697,11226,9273,https://i.ytimg.com/vi/l884wKofd54/default.jpg,FALSE,FALSE,FALSE
ouWuzQb9vNg,40175,2590,10622,https://i.ytimg.com/vi/ouWuzQb9vNg/default.jpg,FALSE,FALSE,FALSE
qfqVkEYQ1Ls,70279,11100,7943,https://i.ytimg.com/vi/qfqVkEYQ1Ls/default.jpg,FALSE,FALSE,FALSE
HDYJVmoWoyA,12821,1212,1384,https://i.ytimg.com/vi/HDYJVmoWoyA/default.jpg,FALSE,FALSE,FALSE
S9ibNh16xfs,213925,1140,7773,https://i.ytimg.com/vi/S9ibNh16xfs/default.jpg,FALSE,FALSE,FALSE
mdTv3V4ALzg,11738,366,855,https://i.ytimg.com/vi/mdTv3V4ALzg/default.jpg,FALSE,FALSE,FALSE
EGV9Ms9EHcg,51778,1853,7097,https://i.ytimg.com/vi/EGV9Ms9EHcg/default.jpg,FALSE,FALSE,FALSE
mmP1aHJjJ-U,20216,269,957,https://i.ytimg.com/vi/mmP1aHJjJ-U/default.jpg,FALSE,FALSE,FALSE
#NAME?,8683,516,1157,https://i.ytimg.com/vi/-e-xXN-tcFU/default.jpg,FALSE,FALSE,FALSE
VYOjWnS4cMY,4934188,335462,509799,https://i.ytimg.com/vi/VYOjWnS4cMY/default.jpg,FALSE,FALSE,FALSE
86ysRAffCpI,22680,995,1054,https://i.ytimg.com/vi/86ysRAffCpI/default.jpg,FALSE,FALSE,FALSE
0fepqIO57f8,21387,928,4867,https://i.ytimg.com/vi/0fepqIO57f8/default.jpg,FALSE,FALSE,FALSE
E5yFcdPAGv0,337517,5788,36082,https://i.ytimg.com/vi/E5yFcdPAGv0/default.jpg,FALSE,FALSE,FALSE
aJOTlE1K90k,740543,9906,54023,https://i.ytimg.com/vi/aJOTlE1K90k/default.jpg,FALSE,FALSE,FALSE
2nVPFdqejD0,44128,3214,3823,https://i.ytimg.com/vi/2nVPFdqejD0/default.jpg,FALSE,FALSE,FALSE
8JnfIa84TnU,101802,1373,5114,https://i.ytimg.com/vi/8JnfIa84TnU/default.jpg,FALSE,FALSE,FALSE
Wzq4qbNRFrw,63516,5174,5155,https://i.ytimg.com/vi/Wzq4qbNRFrw/default.jpg,FALSE,FALSE,FALSE
xTlNMmZKwpA,1099213,53271,72127,https://i.ytimg.com/vi/xTlNMmZKwpA/default.jpg,FALSE,FALSE,FALSE
9jRtpMKLsts,197681,21223,52341,https://i.ytimg.com/vi/9jRtpMKLsts/default.jpg,FALSE,FALSE,FALSE
Dan2YMDCpms,172339,1733,12314,https://i.ytimg.com/vi/Dan2YMDCpms/default.jpg,FALSE,FALSE,FALSE
VY_77F8TXe8,3332,1089,2266,https://i.ytimg.com/vi/VY_77F8TXe8/default.jpg,FALSE,FALSE,FALSE
gS1DbvHHVH0,109170,825,19039,https://i.ytimg.com/vi/gS1DbvHHVH0/default.jpg,FALSE,FALSE,FALSE
zNZJNlx4P80,8955,397,1472,https://i.ytimg.com/vi/zNZJNlx4P80/default.jpg,FALSE,FALSE,FALSE
bV_3HQplzRw,34548,561,7011,https://i.ytimg.com/vi/bV_3HQplzRw/default.jpg,FALSE,FALSE,FALSE
1J76wN0TPI4,587326,18799,43728,https://i.ytimg.com/vi/1J76wN0TPI4/default.jpg,FALSE,FALSE,FALSE
EJjh19zO1lk,25326,553,2278,https://i.ytimg.com/vi/EJjh19zO1lk/default.jpg,FALSE,FALSE,FALSE
tsM6kq-7nmw,5206,1548,6620,https://i.ytimg.com/vi/tsM6kq-7nmw/default.jpg,FALSE,FALSE,FALSE
Tn8hOPeAnIM,136098,70572,34638,https://i.ytimg.com/vi/Tn8hOPeAnIM/default.jpg,FALSE,FALSE,FALSE
nLXCutcsoKQ,3316,1089,5272,https://i.ytimg.com/vi/nLXCutcsoKQ/default.jpg,FALSE,FALSE,FALSE
12m1rG0Tj7U,21094,6093,8304,https://i.ytimg.com/vi/12m1rG0Tj7U/default.jpg,FALSE,FALSE,FALSE
E4c7EE8_IX0,77372,3197,6437,https://i.ytimg.com/vi/E4c7EE8_IX0/default.jpg,FALSE,FALSE,FALSE
3V_rqb6Nuc4,13584,789,1299,https://i.ytimg.com/vi/3V_rqb6Nuc4/default.jpg,FALSE,FALSE,FALSE
ZAzk_L70t1s,8878,224,548,https://i.ytimg.com/vi/ZAzk_L70t1s/default.jpg,FALSE,FALSE,FALSE
TfiTsqa2LB0,96610,477,16937,https://i.ytimg.com/vi/TfiTsqa2LB0/default.jpg,FALSE,FALSE,FALSE
9Rr9u6QGgVc,132433,2454,16240,https://i.ytimg.com/vi/9Rr9u6QGgVc/default.jpg,FALSE,FALSE,FALSE
IpN_wAlYZSs,49792,981,5301,https://i.ytimg.com/vi/IpN_wAlYZSs/default.jpg,FALSE,FALSE,FALSE
5DsBQiYNwuk,41780,1342,2431,https://i.ytimg.com/vi/5DsBQiYNwuk/default.jpg,FALSE,FALSE,FALSE
CFa-pa0-VqI,59093,4310,5700,https://i.ytimg.com/vi/CFa-pa0-VqI/default.jpg,FALSE,FALSE,FALSE
ys6KVWA4okw,46641,2623,6779,https://i.ytimg.com/vi/ys6KVWA4okw/default.jpg,FALSE,FALSE,FALSE
sV7eDd1d7LI,170218,1056,12444,https://i.ytimg.com/vi/sV7eDd1d7LI/default.jpg,FALSE,FALSE,FALSE
ZEqWh6fl_sA,13117,580,4995,https://i.ytimg.com/vi/ZEqWh6fl_sA/default.jpg,FALSE,FALSE,FALSE
TgSDDY0b1tU,20468,726,0,https://i.ytimg.com/vi/TgSDDY0b1tU/default.jpg,TRUE,FALSE,FALSE
AoswyJLilgo,26413,609,1553,https://i.ytimg.com/vi/AoswyJLilgo/default.jpg,FALSE,FALSE,FALSE
jD83QaWy8LI,119291,10055,20182,https://i.ytimg.com/vi/jD83QaWy8LI/default.jpg,FALSE,FALSE,FALSE
m9sR3Z0vVOc,59212,2519,8252,https://i.ytimg.com/vi/m9sR3Z0vVOc/default.jpg,FALSE,FALSE,FALSE
BJ2yzCRPonA,1050,169,284,https://i.ytimg.com/vi/BJ2yzCRPonA/default.jpg,FALSE,FALSE,FALSE
VhI2EpAIcm4,90543,7649,15795,https://i.ytimg.com/vi/VhI2EpAIcm4/default.jpg,FALSE,FALSE,FALSE
tgMxQ4qCANg,42163,7437,14182,https://i.ytimg.com/vi/tgMxQ4qCANg/default.jpg,FALSE,FALSE,FALSE
3shrder58iU,44329,3183,4155,https://i.ytimg.com/vi/3shrder58iU/default.jpg,FALSE,FALSE,FALSE
X9Qh8vsSE-c,77518,5353,11593,https://i.ytimg.com/vi/X9Qh8vsSE-c/default.jpg,FALSE,FALSE,FALSE
Hh-YcWJTt7Y,15509,2891,3253,https://i.ytimg.com/vi/Hh-YcWJTt7Y/default.jpg,FALSE,FALSE,FALSE
ZAD3JJvMWjA,64066,691,1201,https://i.ytimg.com/vi/ZAD3JJvMWjA/default.jpg,FALSE,FALSE,FALSE
w9JrUVI_h4I,34561,859,1576,https://i.ytimg.com/vi/w9JrUVI_h4I/default.jpg,FALSE,FALSE,FALSE
2ybeU5JUoK4,8605,1052,2402,https://i.ytimg.com/vi/2ybeU5JUoK4/default.jpg,FALSE,FALSE,FALSE
nQySbNGu4g0,1051574,3763,66428,https://i.ytimg.com/vi/nQySbNGu4g0/default.jpg,FALSE,FALSE,FALSE
ZKZwrlNHMkk,23885,5373,4990,https://i.ytimg.com/vi/ZKZwrlNHMkk/default.jpg,FALSE,FALSE,FALSE
YpUDblEURdY,56559,2331,3429,https://i.ytimg.com/vi/YpUDblEURdY/default.jpg,FALSE,FALSE,FALSE
0URpDxIjZrQ,134367,3591,15286,https://i.ytimg.com/vi/0URpDxIjZrQ/default.jpg,FALSE,FALSE,FALSE
hQW_9ws8OhA,66559,5349,21536,https://i.ytimg.com/vi/hQW_9ws8OhA/default.jpg,FALSE,FALSE,FALSE
eZSAIm_pzv4,19399,1249,4127,https://i.ytimg.com/vi/eZSAIm_pzv4/default.jpg,FALSE,FALSE,FALSE
JyG5hdbQpDM,55338,1746,4544,https://i.ytimg.com/vi/JyG5hdbQpDM/default.jpg,FALSE,FALSE,FALSE
1MGNw-Y2QPk,142305,3235,10774,https://i.ytimg.com/vi/1MGNw-Y2QPk/default.jpg,FALSE,FALSE,FALSE
zJ9kMg08Yds,23544,484,1322,https://i.ytimg.com/vi/zJ9kMg08Yds/default.jpg,FALSE,FALSE,FALSE
w8AJBlmLMZM,67356,1201,7001,https://i.ytimg.com/vi/w8AJBlmLMZM/default.jpg,FALSE,FALSE,FALSE
XbxRqlHtKUE,59584,1629,7038,https://i.ytimg.com/vi/XbxRqlHtKUE/default.jpg,FALSE,FALSE,FALSE
jxWJLs7_doc,85410,61997,27446,https://i.ytimg.com/vi/jxWJLs7_doc/default.jpg,FALSE,FALSE,FALSE
9JBKuNrd5m8,38106,1263,14958,https://i.ytimg.com/vi/9JBKuNrd5m8/default.jpg,FALSE,FALSE,FALSE
Yg8jdBLTtfo,32994,1735,3215,https://i.ytimg.com/vi/Yg8jdBLTtfo/default.jpg,FALSE,FALSE,FALSE
HdusPnywwPI,54197,1435,6267,https://i.ytimg.com/vi/HdusPnywwPI/default.jpg,FALSE,FALSE,FALSE
fYUXvrF85uQ,52885,1285,20475,https://i.ytimg.com/vi/fYUXvrF85uQ/default.jpg,FALSE,FALSE,FALSE
mHbWgIy3wmo,13046,643,1133,https://i.ytimg.com/vi/mHbWgIy3wmo/default.jpg,FALSE,FALSE,FALSE
p1jllz43xZE,5265,441,452,https://i.ytimg.com/vi/p1jllz43xZE/default.jpg,FALSE,FALSE,FALSE
CZkUNPBlJIQ,168235,2767,8835,https://i.ytimg.com/vi/CZkUNPBlJIQ/default.jpg,FALSE,FALSE,FALSE
CTFZoz-mB5k,14907,416,1696,https://i.ytimg.com/vi/CTFZoz-mB5k/default.jpg,FALSE,FALSE,FALSE
kFMZUxX6K6o,228651,41296,32352,https://i.ytimg.com/vi/kFMZUxX6K6o/default.jpg,FALSE,FALSE,FALSE
qmvj7ijV0Q0,15095,830,1318,https://i.ytimg.com/vi/qmvj7ijV0Q0/default.jpg,FALSE,FALSE,FALSE
aEM2kOrrNJI,337573,30469,21475,https://i.ytimg.com/vi/aEM2kOrrNJI/default.jpg,FALSE,FALSE,FALSE
mQ055hHdxbE,139859,2956,11945,https://i.ytimg.com/vi/mQ055hHdxbE/default.jpg,FALSE,FALSE,FALSE
H08xgoXkpa8,10041,1587,2705,https://i.ytimg.com/vi/H08xgoXkpa8/default.jpg,FALSE,FALSE,FALSE
au8QGTiPhEw,77728,10245,14169,https://i.ytimg.com/vi/au8QGTiPhEw/default.jpg,FALSE,FALSE,FALSE
tn0hCTyj2Kc,73162,1247,17087,https://i.ytimg.com/vi/tn0hCTyj2Kc/default.jpg,FALSE,FALSE,FALSE
flLc6LmAG6c,12328,128,375,https://i.ytimg.com/vi/flLc6LmAG6c/default.jpg,FALSE,FALSE,FALSE
vRf3azp1pak,125478,1920,6892,https://i.ytimg.com/vi/vRf3azp1pak/default.jpg,FALSE,FALSE,FALSE
JNyZ49q4vrU,156158,3453,14891,https://i.ytimg.com/vi/JNyZ49q4vrU/default.jpg,FALSE,FALSE,FALSE
PV_GHHXy7Po,65266,570,5456,https://i.ytimg.com/vi/PV_GHHXy7Po/default.jpg,FALSE,FALSE,FALSE
99t4EBwIAt8,86268,457,2348,https://i.ytimg.com/vi/99t4EBwIAt8/default.jpg,FALSE,FALSE,FALSE
UKserM-i0_A,191161,1864,21032,https://i.ytimg.com/vi/UKserM-i0_A/default.jpg,FALSE,FALSE,FALSE
UhiXEgqhBWs,34556,253,1397,https://i.ytimg.com/vi/UhiXEgqhBWs/default.jpg,FALSE,FALSE,FALSE
6wGj89GE6aQ,124748,1392,10597,https://i.ytimg.com/vi/6wGj89GE6aQ/default.jpg,FALSE,FALSE,FALSE
vDyYMcjf500,7139,1230,1166,https://i.ytimg.com/vi/vDyYMcjf500/default.jpg,FALSE,FALSE,FALSE
2XQPTtTv_O4,7724,218,1143,https://i.ytimg.com/vi/2XQPTtTv_O4/default.jpg,FALSE,FALSE,FALSE
3Q2j5ApzSqs,437897,11742,23970,https://i.ytimg.com/vi/3Q2j5ApzSqs/default.jpg,FALSE,FALSE,FALSE
voG07pt-KYI,561535,14252,35622,https://i.ytimg.com/vi/voG07pt-KYI/default.jpg,FALSE,FALSE,FALSE
P21a5Uty-uc,11194,187,777,https://i.ytimg.com/vi/P21a5Uty-uc/default.jpg,FALSE,FALSE,FALSE
GfxNGjfSKRY,24684,435,866,https://i.ytimg.com/vi/GfxNGjfSKRY/default.jpg,FALSE,FALSE,FALSE
amtC28yfYCM,5841,365,481,https://i.ytimg.com/vi/amtC28yfYCM/default.jpg,FALSE,FALSE,FALSE
9NC2saE5MbQ,22765,3367,12096,https://i.ytimg.com/vi/9NC2saE5MbQ/default.jpg,FALSE,FALSE,FALSE
SKV6h_5XFbk,268759,5155,10944,https://i.ytimg.com/vi/SKV6h_5XFbk/default.jpg,FALSE,FALSE,FALSE
1Xgm5R4eMao,13388,2906,4514,https://i.ytimg.com/vi/1Xgm5R4eMao/default.jpg,FALSE,FALSE,FALSE
XdNOI-q70q4,45698,1944,7282,https://i.ytimg.com/vi/XdNOI-q70q4/default.jpg,FALSE,FALSE,FALSE
SQsPvrev_bQ,122991,1406,6314,https://i.ytimg.com/vi/SQsPvrev_bQ/default.jpg,FALSE,FALSE,FALSE
_1LdMWlNYS4,41118,1505,4334,https://i.ytimg.com/vi/_1LdMWlNYS4/default.jpg,FALSE,FALSE,FALSE
3eY394uqk9Q,42743,1766,4025,https://i.ytimg.com/vi/3eY394uqk9Q/default.jpg,FALSE,FALSE,FALSE
37R2_bvJjGM,27426,1019,6507,https://i.ytimg.com/vi/37R2_bvJjGM/default.jpg,FALSE,FALSE,FALSE
QgOXIEhHU1Y,587446,13613,28161,https://i.ytimg.com/vi/QgOXIEhHU1Y/default.jpg,FALSE,FALSE,FALSE
AFbu21AGSho,15611,560,1844,https://i.ytimg.com/vi/AFbu21AGSho/default.jpg,FALSE,FALSE,FALSE
9m9oO84Q2fk,399854,9774,28128,https://i.ytimg.com/vi/9m9oO84Q2fk/default.jpg,FALSE,FALSE,FALSE
WemDKlmMAIs,3050,66,144,https://i.ytimg.com/vi/WemDKlmMAIs/default.jpg,FALSE,FALSE,FALSE
wI89nVn6LHk,18965,2734,3406,https://i.ytimg.com/vi/wI89nVn6LHk/default.jpg,FALSE,FALSE,FALSE
oLDbO545aKQ,187497,4303,10756,https://i.ytimg.com/vi/oLDbO545aKQ/default.jpg,FALSE,FALSE,FALSE
GpxCT36DxKg,121837,10851,18337,https://i.ytimg.com/vi/GpxCT36DxKg/default.jpg,FALSE,FALSE,FALSE
hHaUQh6Gx-Q,34122,548,942,https://i.ytimg.com/vi/hHaUQh6Gx-Q/default.jpg,FALSE,FALSE,FALSE
xqj7XOv9mC8,1972,105,252,https://i.ytimg.com/vi/xqj7XOv9mC8/default.jpg,FALSE,FALSE,FALSE
dn4CKtiwxSA,9029,260,211,https://i.ytimg.com/vi/dn4CKtiwxSA/default.jpg,FALSE,FALSE,FALSE
NjMd89dggAk,23655,1021,832,https://i.ytimg.com/vi/NjMd89dggAk/default.jpg,FALSE,FALSE,FALSE
